,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,OSNR
1756,170.23001905540667,2.0,16.438048228499298,32QAM,200,52.224915524138765
1757,7025.653931024597,91.0,17.640006550588794,QPSK,200,15.539843589363485
1758,6728.827845095519,86.0,17.686808300930533,16QAM,400,14.904085155677791
1759,5147.373794881675,64.0,17.63045347881999,QPSK,100,14.436594440939047
1760,3374.56072954356,43.0,17.284361977670596,QPSK,200,23.446373520657716
1761,761.9243576227498,10.0,17.219233356707782,8QAM,400,39.40487701559013
1762,9818.231452885057,127.0,15.929956374898918,8QAM,100,7.701525283597576
1763,2753.884936478278,37.0,14.85548765198656,QPSK,400,21.375134550213588
1764,2673.047511968121,34.0,17.577638407764205,8QAM,400,23.427214844044258
1765,5053.486775272072,63.0,16.67953186792429,8QAM,400,13.34456072087464
1766,3765.5702620676693,45.0,16.962827304158125,QPSK,400,23.048777085715344
1767,3971.6229869376552,48.0,16.45806479908745,QPSK,400,18.649313214546396
1768,763.0850368349893,9.0,15.453545653200162,8QAM,200,36.65960430000126
1769,6907.785698690917,88.0,16.413059052265467,32QAM,200,14.007349358678454
1770,5654.467649877255,71.0,16.051690671780342,QPSK,200,15.779946644005094
1771,4545.199286113899,54.0,18.002303348190278,8QAM,200,20.49963757229355
1772,1062.4620927635333,15.0,18.430239374545252,32QAM,400,33.65850658535993
1773,8024.318376083102,103.0,18.764691371800545,16QAM,200,13.62460393655121
1774,170.23001905540667,2.0,18.420708548352458,16QAM,100,46.82934174379466
1775,5378.275963606346,68.0,16.206868192635024,32QAM,200,13.430362213109788
1776,732.3631884749419,8.0,17.294354081927054,32QAM,200,34.46846901816119
1777,4244.731254512009,53.0,15.175202419530365,QPSK,200,18.590649980365697
1778,3379.5884516882315,44.0,15.94647232691474,16QAM,200,22.901528377300608
1779,1131.2074039450167,15.0,15.310652365267458,16QAM,200,28.92802196509976
1780,5197.0625798953115,68.0,17.289437041839548,8QAM,400,11.369006455136429
1781,2884.8531289929438,39.0,17.37008846875782,16QAM,200,16.401124622275276
1782,6696.253498451991,86.0,17.404531035155237,QPSK,100,13.607960442273964
1783,3344.3861702088275,43.0,16.837442563604707,8QAM,200,23.20028250884593
1784,3897.37836344252,49.0,16.472652235114023,8QAM,200,24.162863464213373
1785,1377.515517850446,17.0,17.403965119566607,QPSK,100,28.321131137565914
1786,5485.505349239251,70.0,16.915685249456473,8QAM,100,17.932560441007382
1787,2031.137261769732,28.0,16.879866589440418,QPSK,100,27.388743311205005
1788,2465.9834079068373,30.0,15.925090800989645,32QAM,200,22.362579676373286
1789,6133.091419248273,78.0,16.182565071127822,32QAM,100,17.244707157281198
1790,2771.6046175568035,36.0,16.374389062213815,16QAM,400,23.106029320085298
1791,4038.886761530051,50.0,17.593648295430146,QPSK,400,18.934983538600335
1792,2653.606383873106,32.0,14.874263145091978,32QAM,100,20.72377366695474
1793,3238.256877370377,41.0,17.027946405036747,8QAM,200,21.51429007988824
1794,3983.118284831429,49.0,17.24045916820803,QPSK,200,21.125029184787465
1795,4828.311064001877,60.0,17.152767190996407,8QAM,100,12.821429712994515
1796,6517.2488152149335,85.0,18.121022787375583,8QAM,200,11.215443798979095
1797,2031.137261769732,28.0,16.5038385460415,QPSK,100,27.709146116358582
1798,803.0793959177015,10.0,15.72932322480057,32QAM,200,40.86512566753399
1799,248.51120455550134,2.0,17.272045619211806,QPSK,400,52.88938630594939
1800,5197.0625798953115,68.0,17.38604687749186,16QAM,200,16.452748291303948
1801,2093.708922946789,26.0,18.209463204860157,8QAM,400,20.709488355216905
1802,2229.765098739611,26.0,19.613048327359714,32QAM,200,19.35044189183867
1803,4163.400671326267,48.0,16.31620659156878,QPSK,200,21.90973940387184
1804,6451.933257384308,81.0,16.860862905668952,16QAM,200,18.160910711750645
1805,9221.740367814718,113.0,18.64458710981421,16QAM,200,10.665364086622787
1806,5543.183569139486,68.0,16.566357864042363,16QAM,400,14.189766431394816
1807,1566.3048628435754,16.0,17.781961579681838,8QAM,400,31.62575236583234
1808,2340.826138695804,27.0,16.23668703242662,32QAM,200,25.869961302662333
1809,1692.6642363445858,23.0,18.114087349057165,QPSK,400,22.760471469023585
1810,3537.032543669355,44.0,16.58489074157341,8QAM,200,25.09236114999625
1811,1062.4620927635333,15.0,15.949203478646035,32QAM,100,33.762600751033574
1812,170.23001905540667,2.0,18.850469120607823,QPSK,100,48.09783695348793
1813,1676.228158374397,22.0,16.25937434523979,8QAM,100,28.86507127019655
1814,170.23001905540667,2.0,18.571143730217777,QPSK,400,53.85304689827893
1815,2184.01641312967,25.0,16.982526147379875,32QAM,100,26.66907164094758
1816,2912.052796594675,35.0,16.446276160002974,8QAM,100,27.175213361842424
1817,5761.765095277957,73.0,16.81962547842604,16QAM,100,11.97329992783088
1818,2336.44277537184,30.0,17.425366344811145,32QAM,400,23.698686889613953
1819,2546.9006919530448,32.0,17.54995909780863,16QAM,400,24.487460534799254
1820,4673.091128721042,61.0,18.570933683499906,32QAM,100,11.420656911319838
1821,2402.985671226023,30.0,16.51916197699764,32QAM,100,20.55723654743565
1822,1676.228158374397,22.0,16.63561394727757,8QAM,200,28.070940527638697
1823,6647.444427531391,86.0,16.459226470329945,16QAM,100,9.38037667632986
1824,2639.5788609013944,34.0,17.477406870610444,QPSK,400,18.64637858103815
1825,3344.9101393736323,40.0,18.310580408907033,16QAM,400,20.026576947516133
1826,1229.536018449828,17.0,17.575373957895774,32QAM,100,33.741068555864416
1827,1553.6609408103882,19.0,17.932031542304124,16QAM,100,25.80545321721894
1828,4139.520206095517,55.0,18.75952370229502,QPSK,400,20.624250527044097
1829,2727.1505124135724,31.0,17.862292581926276,8QAM,100,23.853737683492994
1830,3825.442745795987,48.0,16.945973657417948,8QAM,100,23.469122448864624
1831,1676.228158374397,22.0,16.19974164771185,QPSK,400,32.274464295618
1832,1592.2368934392505,18.0,17.10013008196683,32QAM,400,23.883982876756306
1833,1229.536018449828,17.0,17.436734264033372,32QAM,400,28.587625902562763
1834,6647.444427531391,86.0,17.483181536376158,32QAM,100,11.811637109697784
1835,2685.219264744579,35.0,17.29210350600698,8QAM,100,24.765192318434003
1836,1626.2748753238848,19.0,16.6884023023209,QPSK,200,32.723734859839425
1837,4117.836989494876,50.0,17.000580274976915,16QAM,200,20.745040252099955
1838,9805.714164172363,127.0,18.559664385900078,8QAM,200,3.395544028590976
1839,5360.481144039508,68.0,17.797783673898714,16QAM,200,18.51867707792391
1840,2031.7951096012466,24.0,16.53270533150478,QPSK,100,29.023067056365562
1841,7019.186258350637,86.0,17.458626588066277,QPSK,100,8.466604711727598
1842,1923.4789038913823,25.0,16.70916534420854,16QAM,100,21.489767833917398
1843,2291.998111213361,31.0,16.55307383051298,8QAM,400,22.353948354750543
1844,4963.724686392448,63.0,16.14320737611093,8QAM,400,14.334382746369712
1845,2787.0856433104373,31.0,16.117903538039563,8QAM,100,26.346994636093854
1846,5009.797337219639,62.0,15.907597769454807,16QAM,400,20.689141728301976
1847,4559.114462066138,60.0,16.32200802343744,QPSK,400,12.822770688805733
1848,636.2346527391262,7.0,17.055720934764967,16QAM,400,42.86114296058477
1849,2757.954598310379,34.0,15.975523712906385,32QAM,200,20.830124631865388
1850,2356.9253439498434,30.0,16.453362848211917,16QAM,200,26.823726550764206
1851,10038.904976452306,127.0,17.819549208235983,QPSK,100,7.870308491016161
1852,2685.219264744579,35.0,15.804297858083052,QPSK,200,18.64346877007435
1853,2822.454161611688,35.0,17.634801082989537,32QAM,400,17.265713047409292
1854,1229.536018449828,17.0,17.164567899753813,8QAM,100,32.67677970744563
1855,2201.3672808251386,29.0,17.707890135348382,QPSK,100,26.866690342121387
1856,5638.656898497118,70.0,16.964762110947127,16QAM,100,19.07137722747254
1857,170.23001905540667,2.0,16.279552814955775,32QAM,400,49.2767317685676
1858,1923.4789038913823,25.0,15.89630723716326,16QAM,100,24.362084930717202
1859,6389.685499548021,83.0,17.205049947057418,QPSK,100,10.138909232446125
1860,4149.663651178742,48.0,16.335096171337685,32QAM,400,14.841907952224659
1861,2336.44277537184,30.0,16.88824010009206,16QAM,400,23.59527245658029
1862,4512.430812920957,55.0,15.186719450355179,32QAM,400,20.499495289203026
1863,3971.9485392758384,48.0,18.53419060077537,32QAM,400,20.978489210820044
1864,3485.1625250772554,41.0,17.86724426935855,16QAM,200,23.523751276353295
1865,3895.9600271544805,49.0,17.675418938692424,8QAM,200,22.176086926001048
1866,4407.03099885906,49.0,16.174728287399915,16QAM,100,23.030496126947256
1867,3914.306151640162,47.0,16.609914285627013,32QAM,100,22.477707932147766
1868,3207.1775417496847,40.0,16.14205156361059,8QAM,200,19.126724154059815
1869,1857.4290630574894,25.0,18.193889806351525,QPSK,400,20.92611684703496
1870,2754.798504941267,35.0,18.179437819520974,QPSK,100,18.846113535661374
1871,2336.44277537184,30.0,17.364046482689545,16QAM,100,28.197447867328634
1872,1946.0551882123373,23.0,17.58932707157473,8QAM,200,29.44685646475895
1873,1690.271154038081,21.0,17.108433268167705,32QAM,400,30.177054505736805
1874,2426.529289127381,32.0,17.591754008109895,32QAM,200,23.83909637994745
1875,7270.241790254655,95.0,15.79154579384048,8QAM,400,9.958937001998208
1876,2429.6853824964937,31.0,16.099020343593793,16QAM,100,27.375291954506366
1877,7100.729674369246,92.0,18.186125287050903,32QAM,100,9.841204405943074
1878,3541.634655229854,45.0,16.61401530999199,8QAM,400,17.680543366168237
1879,997.2424601181526,10.0,16.891989807604386,32QAM,200,33.97626835562531
1880,2582.3979940733093,32.0,17.08340522690788,16QAM,200,19.875435311547307
1881,1015.941637444119,11.0,17.07295235933614,QPSK,400,32.15835887720428
1882,2696.067378893567,34.0,15.481746071268674,QPSK,100,27.25846557667559
1883,2131.2320054094293,27.0,16.76438876115197,8QAM,100,27.520121388142357
1884,2405.4338212221605,32.0,16.03843299486656,16QAM,200,24.660485526530437
1885,3787.5689657877424,46.0,17.12589688949146,32QAM,400,24.005602237461005
1886,6140.999256710917,76.0,18.922851086503297,32QAM,400,14.676475720271256
1887,1072.3629675301938,14.0,17.202578658998714,QPSK,200,28.376082722663654
1888,3272.937097851559,41.0,18.08942432793353,16QAM,400,17.346153651236023
1889,1092.6624007981306,11.0,16.047104793944495,16QAM,200,29.704221651094883
1890,2467.3339089854367,29.0,16.171305374760525,QPSK,100,20.291059507001705
1891,1229.536018449828,17.0,17.720115867452723,32QAM,100,24.2401654378086
1892,932.1543766781565,12.0,15.66072816162424,32QAM,400,30.04510106503656
1893,2605.2419867335634,33.0,16.586538063386758,8QAM,400,22.551184440251916
1894,1229.536018449828,17.0,16.802699262515347,32QAM,400,27.014857964003255
1895,3580.079304877255,45.0,16.567563834369246,32QAM,400,20.062796702781853
1896,2973.379086525554,35.0,16.62008981431938,QPSK,200,21.334224980387177
1897,2227.052065178047,29.0,16.92194079736481,QPSK,200,26.128391363337073
1898,3054.985234017558,39.0,16.653122019287615,8QAM,100,25.918194219340492
1899,3023.098702743975,38.0,18.623717993383615,8QAM,200,15.705488802831013
1900,1690.271154038081,21.0,14.951846533190231,32QAM,200,28.324559227337986
1901,1443.0204085210955,18.0,17.227610702114188,32QAM,400,27.658912683447397
1902,2755.7672176804244,32.0,18.354450473440245,32QAM,100,20.419571861795617
1903,4344.3936785119,51.0,17.579127497700668,16QAM,400,15.484218530634024
1904,2562.607703365997,31.0,18.806945058832532,QPSK,100,25.08072855732007
1905,1467.9606768063836,18.0,15.52046921177328,QPSK,400,32.03829975466914
1906,4598.100075263766,57.0,15.499691162221932,8QAM,100,18.492267693161637
1907,1676.228158374397,22.0,17.4963510717839,32QAM,100,27.66580659157418
1908,5700.405831487474,72.0,16.584989149879725,8QAM,100,19.210766981268904
1909,4845.049455233879,58.0,16.17069573169549,8QAM,400,13.267019302805835
1910,3556.99251855414,41.0,17.339482337438575,32QAM,200,20.596047422419986
1911,3214.1442793137894,40.0,17.281036166602185,8QAM,100,18.321063807889004
1912,5705.831870894625,71.0,16.089173806847803,16QAM,100,14.298147917043138
1913,1443.8694281010823,16.0,17.16938125996429,QPSK,100,26.433285378103378
1914,2570.5288410315093,32.0,16.810572862716896,8QAM,400,20.237596915628046
1915,7715.953525777215,99.0,16.448128904541356,32QAM,100,11.710316013873054
1916,3895.9600271544805,49.0,17.456235995802263,QPSK,400,22.424972103385883
1917,2291.998111213361,31.0,17.500028100765892,8QAM,400,20.3385317006298
1918,283.66572906420635,3.0,15.981454633008294,8QAM,200,47.65840501554774
1919,2230.208158547159,28.0,18.208472624746772,16QAM,400,27.85112173156257
1920,7783.4759525243035,100.0,15.784297548387418,32QAM,400,10.251850242861252
1921,418.74122361090804,3.0,16.537118641136207,8QAM,200,43.36987331382983
1922,4066.831407168011,49.0,16.65849888921614,8QAM,200,15.340463032181262
1923,1443.0204085210955,18.0,17.765291314263788,32QAM,400,23.1446739737047
1924,6794.859220878996,91.0,16.719232573088433,QPSK,200,9.535597646206085
1925,4458.210867529794,59.0,18.59985147658609,QPSK,400,18.22810805746616
1926,592.8550177795827,8.0,15.340388688192325,16QAM,400,37.49941569593386
1927,2938.678543243098,38.0,17.027080373035478,8QAM,200,25.60865750555078
1928,2936.5859177142506,35.0,17.09774597830682,32QAM,200,25.6925600605
1929,3141.2569613059795,40.0,16.93380799933514,8QAM,100,25.0917011796341
1930,3194.131059688148,43.0,18.290475565988395,16QAM,200,19.468291028424318
1931,1072.3629675301938,14.0,17.649581408158497,16QAM,200,32.29698517015382
1932,2150.7621534160585,27.0,15.89721796189917,16QAM,400,30.339274444140443
1933,1860.5851564266015,24.0,16.774101883679865,16QAM,200,22.35853972205919
1934,4114.425091803653,48.0,16.166592236208395,QPSK,400,17.670364052724153
1935,6169.491919294505,78.0,18.577563211686275,8QAM,400,13.130048790495152
1936,592.8550177795827,8.0,18.07662632022532,8QAM,100,39.41539259021346
1937,2582.3979940733093,32.0,17.806097345530514,8QAM,200,23.0637868579943
1938,7506.079828980517,95.0,17.895201887212014,32QAM,100,8.815943233292387
1939,5224.133628160341,63.0,17.233440161194743,8QAM,100,13.647919653796507
1940,2540.509315768862,33.0,16.77262018272509,8QAM,100,26.372494553438713
1941,5269.004418197429,68.0,16.838668734520866,32QAM,100,19.473891194776343
1942,7305.528606165851,92.0,16.658042210409725,32QAM,400,13.811022447627636
1943,3438.4548598385754,42.0,17.782423169664238,32QAM,200,16.239820914100903
1944,3541.634655229854,45.0,18.9921913166576,32QAM,200,13.397602001077487
1945,2582.3979940733093,32.0,15.382969266825508,8QAM,400,23.3851668773342
1946,3679.0292067175396,48.0,17.7700997541359,QPSK,200,13.331291550438522
1947,1690.271154038081,21.0,16.272681669427698,16QAM,100,32.445193968786924
1948,418.74122361090804,3.0,15.752091180793759,QPSK,100,45.13501326782455
1949,932.1543766781565,12.0,16.133923662457722,QPSK,100,35.08915933928566
1950,4102.339731371688,51.0,16.59345914127107,16QAM,200,23.636258206320946
1951,4441.034994558726,57.0,18.42888652985296,32QAM,200,13.028099524349187
1952,3455.9953622999283,42.0,16.67822005427604,QPSK,100,21.638482357679322
1953,2820.4206328460923,34.0,17.473501461620682,8QAM,200,19.918824652317724
1954,595.0796144441745,7.0,16.274517865057575,8QAM,100,43.57778937827243
1955,2291.998111213361,31.0,16.953073317345485,8QAM,100,21.871094007337888
1956,1676.228158374397,22.0,17.960379258068812,32QAM,200,27.033226017987545
1957,3179.1994065933923,40.0,16.09964171287651,32QAM,400,17.314188925683624
1958,4283.380703506394,54.0,17.942079907286644,16QAM,100,13.188670109200757
1959,7765.374912566914,98.0,16.62554606785843,32QAM,200,14.48544492090943
1960,4458.210867529794,59.0,17.598686263518484,16QAM,400,15.904962130988935
1961,1923.4789038913823,25.0,17.511931363835874,8QAM,200,22.764220351984562
1962,5771.4716400401685,71.0,16.988623605891043,8QAM,400,16.5004770654962
1963,3809.698776577917,47.0,16.551725881129727,16QAM,100,20.661679105058155
1964,3497.7829260652966,42.0,17.75825866940454,16QAM,200,22.523495092765273
1965,170.23001905540667,2.0,16.574452948459008,8QAM,400,51.29579856674587
1966,1359.0209555893532,14.0,17.405998362472538,16QAM,100,34.48449920276411
1967,5025.899751087118,63.0,18.713652997293963,QPSK,100,15.85759402686547
1968,4165.157070906344,50.0,17.150021684338498,8QAM,100,21.087521002517747
1969,170.23001905540667,2.0,15.304715729679208,16QAM,200,48.24377713027073
1970,2336.44277537184,30.0,15.761845293479634,32QAM,100,27.933082425130465
1971,1690.271154038081,21.0,16.102085539438413,16QAM,400,28.315633862158265
1972,592.8550177795827,8.0,16.96163088996465,32QAM,200,34.70652724248856
1973,2150.7621534160585,27.0,18.27361010645948,32QAM,100,19.75488829360107
1974,1676.228158374397,22.0,18.69529615335518,16QAM,200,21.449335782603157
1975,3481.925686372684,43.0,17.17640972805396,QPSK,200,22.47998499523615
1976,3071.1829516840826,38.0,18.13229221489532,QPSK,200,16.321484090746225
1977,4122.055151412991,48.0,16.43418732575418,32QAM,200,20.241002246380077
1978,5214.596982713889,68.0,17.953748826932888,QPSK,400,15.479286446189235
1979,418.74122361090804,3.0,17.16083605160241,16QAM,200,47.760240644082984
1980,3339.431462460024,39.0,17.517489563529367,16QAM,400,24.49943159976287
1981,1229.536018449828,17.0,18.37678773480078,16QAM,200,27.69379144033192
1982,1827.3918365758045,18.0,15.360014587579247,32QAM,400,26.488856039242194
1983,2639.5788609013944,34.0,16.993816886903804,QPSK,100,19.391001597383237
1984,1784.5443640842611,21.0,16.50477988848358,16QAM,400,27.155755384220683
1985,1229.536018449828,17.0,16.071529253739648,QPSK,400,30.26278685068948
1986,7059.016378650456,90.0,16.943060659899487,16QAM,400,9.333934864364181
1987,1923.4789038913823,25.0,18.181814813686522,32QAM,200,22.064401170863135
1988,1229.536018449828,17.0,17.795313339284775,32QAM,200,28.781755045959386
1989,3062.0666144201955,31.0,16.82188735951636,16QAM,200,22.229407277247788
1990,3095.0775071310627,41.0,16.979146536308633,QPSK,200,25.3203476462393
1991,2879.495453808786,36.0,17.830545720387796,16QAM,200,19.7415166438486
1992,2291.998111213361,31.0,17.02165619993195,QPSK,400,19.679718523873504
1993,2986.777939166554,34.0,16.915616545981596,QPSK,400,24.56503515951023
1994,4052.3445862533936,49.0,15.950734766157657,QPSK,400,21.553020873959795
1995,6147.9847735831045,79.0,17.159400109814207,8QAM,200,9.332862772656284
1996,5761.496058168646,68.0,17.22323263434386,QPSK,200,12.713418926108915
1997,1870.6088388298308,19.0,15.053746085613199,QPSK,400,26.17985294825681
1998,2582.3979940733093,32.0,15.34142097948433,8QAM,200,29.42484140616645
1999,3068.02685831497,39.0,17.34969601917934,8QAM,400,20.77703748671611
2000,2429.6853824964937,31.0,16.484176603829983,QPSK,400,24.92718615294254
2001,2772.2495968721464,34.0,17.13177605228547,QPSK,400,18.584126944497612
2002,3299.043392437001,42.0,16.870876586672814,16QAM,400,23.743506489943854
2003,1232.69211181894,16.0,17.282342381305263,8QAM,400,32.387168194362914
2004,1592.2368934392505,18.0,16.27781027766239,32QAM,100,29.05555779825599
2005,1520.246578722814,17.0,16.15523192721802,32QAM,400,30.848306507892488
2006,3111.5680764468643,38.0,16.853962286158414,QPSK,200,16.85664851227051
2007,3784.201490737345,47.0,16.184956286733417,16QAM,200,19.389192622718085
2008,1229.536018449828,17.0,16.378327642810024,QPSK,200,29.500398382595392
2009,3809.698776577917,47.0,17.748750344840516,8QAM,100,17.708959712497418
2010,6408.054328431195,81.0,17.581089726354485,16QAM,200,14.721995485919834
2011,4157.333812483746,53.0,15.359830522241731,32QAM,200,20.372145791247505
2012,3653.179495174118,43.0,17.130527773490556,32QAM,100,15.448480380355363
2013,7127.363453445743,90.0,18.069055972558328,8QAM,100,8.979226100861354
2014,3024.3612996883026,39.0,15.63914564379264,16QAM,100,19.979357084216687
2015,3065.8305553274504,37.0,17.788517510671277,32QAM,400,19.559664211153674
2016,1784.5443640842611,21.0,15.387090460740689,32QAM,400,32.37367763365205
2017,1857.4290630574894,25.0,18.166677507842238,QPSK,400,19.336071760017177
2018,3987.827816985064,46.0,17.148554767964388,8QAM,400,24.051139739505203
2019,1862.8942553999923,24.0,16.516873852045777,32QAM,100,23.628662347239867
2020,170.23001905540667,2.0,17.088200069200234,16QAM,200,51.47281717301442
2021,5999.377060700723,74.0,17.406995675106668,16QAM,100,12.132488336243199
2022,7656.046774768009,96.0,18.570804992812366,16QAM,100,13.538664414662563
2023,592.8550177795827,8.0,16.199391960274774,QPSK,200,37.335431407381236
2024,8670.093821626688,111.0,18.039369026398116,32QAM,400,4.56473613808663
2025,3782.2088977301114,48.0,15.905586888795492,8QAM,100,22.28954454477403
2026,2492.286108979224,30.0,16.35856265117398,QPSK,400,21.648924056320283
2027,592.8550177795827,8.0,17.59307515525635,32QAM,200,35.680261603489555
2028,3986.9263059265813,50.0,16.92052737349502,8QAM,200,18.458771739239722
2029,2813.423755843242,34.0,16.30384253344055,8QAM,400,21.36908885271295
2030,5449.775734222444,71.0,17.163972806728033,32QAM,100,10.474045380344677
2031,2429.6853824964937,31.0,18.633187692531955,32QAM,100,25.57614194380892
2032,170.23001905540667,2.0,16.93905468657937,16QAM,400,53.303799655811815
2033,5958.569784736585,74.0,16.310487810935268,16QAM,200,16.337499424752565
2034,4662.121511023016,61.0,15.354312503405486,8QAM,200,14.88326503376723
2035,1229.536018449828,17.0,17.014466383297144,16QAM,100,27.537861359326342
2036,2467.3339089854367,29.0,16.44826781053979,32QAM,200,19.919853541618664
2037,6880.4095856983,90.0,17.408670963314275,QPSK,100,15.372904996552933
2038,2230.208158547159,28.0,17.46768264583982,16QAM,100,28.77727813656125
2039,3696.482803205147,46.0,15.693377138797647,16QAM,100,25.149979691635735
2040,4544.3299155221,57.0,19.322735736404297,16QAM,400,16.66441157318073
2041,2405.4338212221605,32.0,17.294773417434847,QPSK,400,21.36109773898272
2042,3564.4786478901087,45.0,15.4545301304275,16QAM,400,18.367587093778397
2043,4475.543330939772,54.0,17.40562133745846,32QAM,200,18.645997878187245
2044,2492.6811526408064,30.0,16.205219619574265,16QAM,200,22.582661668840302
2045,1592.2368934392505,18.0,16.77373927257893,8QAM,400,33.06685324234911
2046,6405.148795664349,83.0,15.91914020338416,QPSK,200,9.567369064813604
2047,170.23001905540667,2.0,16.563704210998743,32QAM,100,54.562787261978286
2048,2582.3979940733093,32.0,17.666921180854494,32QAM,100,18.82276963514974
2049,3095.0775071310627,41.0,16.496438402634077,QPSK,200,24.86534023459984
2050,2823.828573549824,34.0,17.796582470367664,16QAM,100,22.106782549557906
2051,3851.331577461372,49.0,17.23299388771385,32QAM,400,15.049405193901904
2052,3039.6222378233106,38.0,16.21518275387749,8QAM,400,23.36124130736951
2053,4725.530524714161,61.0,16.982881724799164,8QAM,200,12.136208443574304
2054,2364.0492532905646,27.0,17.234931923576834,32QAM,400,27.409972876237717
2055,4851.1243420688415,62.0,14.860579745249856,16QAM,400,15.832439297766328
2056,1857.4290630574894,25.0,17.188097451805223,QPSK,200,29.85882672374896
2057,2291.998111213361,31.0,17.825896605719784,16QAM,100,24.936791629402165
2058,7001.185859650253,92.0,18.195298779697485,32QAM,200,8.76509556313826
2059,2060.384099264191,23.0,16.391276403999935,32QAM,200,31.54888309201104
2060,2291.998111213361,31.0,16.24806619467413,8QAM,400,27.523258370709726
2061,2570.5288410315093,32.0,15.618721507739838,8QAM,100,25.929361889657315
2062,2290.4166895637236,28.0,16.801999359371223,8QAM,200,19.936315305854052
2063,595.0796144441745,7.0,20.10493311508701,16QAM,100,31.82297484037386
2064,4323.135372983093,58.0,17.788800130911376,32QAM,400,16.393911440729596
2065,5114.157326440572,66.0,16.31700213904846,8QAM,400,18.155349112193903
2066,4157.333812483746,53.0,17.62238129891457,32QAM,200,15.290210401622375
2067,418.74122361090804,3.0,17.273962600943886,32QAM,100,47.061340272953544
2068,9675.770403962542,127.0,16.71892304279853,8QAM,200,6.118821145989372
2069,2227.052065178047,29.0,15.92027242212311,QPSK,100,29.519471999521357
2070,1183.6291199706025,12.0,16.368143490994598,16QAM,400,38.08004254463307
2071,7921.946934580319,102.0,16.505833686622182,8QAM,200,15.752842088150658
2072,2265.002859454548,28.0,17.783543846902678,8QAM,100,19.494419245219305
2073,3669.5136290638065,48.0,15.339919050882225,16QAM,400,23.98681518684006
2074,2562.607703365997,31.0,15.458888566328316,8QAM,400,26.1366912720612
2075,595.0796144441745,7.0,18.285703840911548,32QAM,200,33.29830436314083
2076,283.66572906420635,3.0,16.372112848774137,8QAM,200,49.280688861698025
2077,2540.509315768862,33.0,18.60373121972614,16QAM,100,19.731234799657216
2078,1676.228158374397,22.0,17.854498911409372,32QAM,400,26.53807582571133
2079,5001.291803670341,59.0,16.127151126242047,8QAM,200,15.29417623933358
2080,4102.339731371688,51.0,16.074661554917462,QPSK,400,23.187225989616962
2081,1690.271154038081,21.0,16.955837380699354,16QAM,200,31.355830143287193
2082,592.8550177795827,8.0,16.850308514860558,32QAM,200,37.9419630680446
2083,1857.4290630574894,25.0,18.60547977235977,8QAM,400,25.486694230701943
2084,1183.6291199706025,12.0,17.758406197180243,32QAM,400,29.889867706936542
2085,2574.08241862793,30.0,18.93694444339,8QAM,200,17.244043708045524
2086,1499.4028880606256,18.0,16.16719770898021,16QAM,100,28.805227286946945
2087,5567.185821008728,69.0,15.998757443976203,8QAM,100,15.657628561064215
2088,2141.0947921216957,27.0,17.745557824227934,32QAM,400,27.43549412439681
2089,4049.6815827799205,50.0,18.35729658794123,16QAM,400,14.027671464261203
2090,2054.611095711445,27.0,17.159562501251173,16QAM,200,29.444660029142113
2091,3014.388642637475,38.0,18.37678901665023,8QAM,400,21.588593969736337
2092,5850.925962225941,71.0,16.530341473166125,32QAM,400,17.027013012889313
2093,9131.601280002747,117.0,17.660138237786775,QPSK,200,11.877747488944735
2094,2300.1310349032365,29.0,17.597471023678228,8QAM,100,18.42653015742178
2095,3085.423582735614,37.0,15.816817816129785,16QAM,200,21.80807436526429
2096,1959.8938874386033,24.0,16.657720320845844,QPSK,100,22.87954800988996
2097,2144.5729717785316,28.0,18.12086180855478,32QAM,200,25.502677719579637
2098,899.9633909063961,10.0,19.036690376634915,8QAM,100,33.84197676679392
2099,6374.88113797197,80.0,17.252806918799827,8QAM,100,11.052505906049305
2100,3681.078521005433,45.0,17.398761667091296,8QAM,400,23.4951709801163
2101,9136.109766164102,114.0,17.72946220342535,32QAM,100,12.418137575008359
2102,4171.478794143448,51.0,16.03629846202934,16QAM,400,17.41485522217738
2103,4774.913127070535,52.0,15.205844961394934,16QAM,200,22.703529842873664
2104,2998.288839001744,39.0,17.1810678786656,8QAM,400,16.014505833440055
2105,2141.0947921216957,27.0,16.112120918615677,32QAM,400,29.588767458083765
2106,6091.326433659716,76.0,15.847510126258609,16QAM,100,16.855979842779945
2107,4494.260525579007,52.0,17.893287316024125,32QAM,400,20.23340102341372
2108,4027.649843878154,47.0,15.839613032994526,32QAM,200,23.349574191956137
2109,113.43571000879967,1.0,15.480989122423091,QPSK,400,63.23277598642312
2110,8859.68471354693,112.0,16.975847960013027,QPSK,200,9.914327045313826
2111,4096.553994840229,50.0,17.125765319068844,32QAM,400,23.23460927024928
2112,7065.045480521383,89.0,16.487565834309237,8QAM,200,15.436888605001855
2113,6707.441787010795,84.0,17.139436009408698,8QAM,200,13.229475618949124
2114,2207.144632955589,27.0,17.51926064941639,QPSK,400,25.61338044633031
2115,1264.0798078416465,17.0,17.86284692520385,16QAM,100,26.05327559488981
2116,6619.069454279155,84.0,17.193783101428707,32QAM,200,11.306611484402566
2117,5575.382295998266,69.0,16.670975616037378,QPSK,100,19.341356492463817
2118,290.6335576714067,3.0,16.744530103271764,QPSK,400,50.79826885678543
2119,3621.1709802185806,47.0,17.261860293014756,16QAM,200,14.500768761214161
